1579973,29103,문정권 4년만에 젤 잘한거 같다.,,,2021-05-22 13:39:54,2021-05-22 13:39:54
1579972,29103,백신 구해 올 줄 알았더니 엉뚱한 거 얻었다고 생쇼를 하는군.,,,2021-05-22 13:49:50,2021-05-22 13:49:50
1579971,29103,환영합니다!사실 미사일 사정거리 지침은 한미 조약이지만 일본이 자국 공격을 우려해 미국에 한국 사정거리 제한을 늘 주장해 오던 것인데 실익이 없어진 것이죠 중국 북한등 수천키로 미사일을 보유하고 있는 상황에서 미국도 우방의 한국 미사일 사정거리 제한이 의미가 없어진것 사정 거리와 중량 제한 일체의 해제 환영합니다.문 정부의 큰 성과!!그런데 문정인은 이를 좋아하지 않을것 같은데요???,,,2021-05-22 13:50:43,2021-05-22 13:50:43
1579970,29103,박근혜 때였으면 대통령님 축지법 쓰신다며 언론이랑 지지자들이 난리 떨었겠지. ㅋㅋㅋㅋㅋㅋ,,,2021-05-22 13:53:58,2021-05-22 13:53:58
1579969,29103,어차피 문발놈 치하의 소대가리 강점기인데 사거리 제한 풀린다고 진짜 사거리 늘린 무기 개발할거 같냐???ㅋㅋㅋㅋ 정은이 눈치보느라 절대 못할걸????,,,2021-05-22 13:54:12,2021-05-22 13:54:12
1579968,29103,이제 마구마구 개발해서 왜구들이 입도 뻥긋 못하게 해야지,,,2021-05-22 13:54:19,2021-05-22 13:54:19
1579967,29103,"참나, 중국몽에 환장한 녀석인데,, 퍽이나 중국견제 하겠다 ㅋㅋㅋ",,,2021-05-22 13:58:25,2021-05-22 13:58:25
1579966,29089,술수였네,,,2021-05-22 13:41:29,2021-05-22 13:41:29
1579965,29089,저게 성과냐? 원전 우리 혼자 쌉가능하다.. 파이만 나눠준거지..국내에서는 원전 조지고 북한에는 원전 지어줄라고 하고 미국가서 뭐하는짓꺼리냐..진짜 치매인가,,,2021-05-22 13:41:39,2021-05-22 13:41:39
1579964,29089,미친거지 ㅉㅉ  자국 원전산업 다 죽이고,,,2021-05-22 13:42:35,2021-05-22 13:42:35
1579963,29089,내밥그릇돌려놔,,,2021-05-22 13:44:56,2021-05-22 13:44:56
1579962,29089,한심하죠? 쪼다!,,,2021-05-22 13:45:09,2021-05-22 13:45:09
1579961,29089,"정말 개같은 인간들이다. 너희는 수자원 보호해야되서 물고기 안먹냐? 동물복지 중요하니까 달걀 안먹냐? 돼지.소.닭고기 안먹냐? 병아리보면서 예쁘다 말하고는, 전화걸어 치킨배달시켜먹지않냐? 한국내에서 원자력 억제하고 수출시 탄소세 덜내서 무역수지 개선하겠다는게 뭐가잘못이냐? 사우디가 원전필요하다면 지어주고 돈벌면되고 운영여부는 사우디책임 아니냐? 그렇게 불만인 놈들이 왜 미국에 열도원숭이후쿠시마엔 벙어리냐? 아무리 자국대통령이 만만하기로 너희 자신부터 이율배반 아니냐. 꼭 별볼일없는것들이 패해의식 쩔어서 불평불만이다.",,,2021-05-22 13:46:05,2021-05-22 13:46:05
1579960,29089,얘는 진짜 OOO인가? 내놓는 정책이고 하는 짓마다 개짓거리네..,,,2021-05-22 13:46:11,2021-05-22 13:46:11
1579959,29089,문제연이야 지지율만 올라간다면 아가리터는거는 우습지,,,2021-05-22 13:47:25,2021-05-22 13:47:25
1579958,29089,원전걱정되면 이땅을 떠나라 이 수구좌파 쓰레기들아. 탈원전이 잘못된거지 원전수출이 잘못된거냐??? 하여간 이 잡것들은 잘못을 인정할줄 몰라요!!!!!,,,2021-05-22 13:49:57,2021-05-22 13:49:57
1579957,29089,상식으론 문씨의 정신상태를 납득할 수 없다.,,,2021-05-22 13:51:21,2021-05-22 13:51:21
1579956,29089,탈원전이 신앙이네 신앙..기도 안찬다.,,,2021-05-22 13:52:20,2021-05-22 13:52:20
1579955,29089,"우리는 절대 안먹는 음식인데, 좋은 음식이니까 많이 사드세요...뭐 이런거네. 국정철학도 없는 무능정부",,,2021-05-22 13:54:05,2021-05-22 13:54:05
1579954,29089,"그러는 미국도 원전 줄이고 원전 필요하다는 곳에 수출한다.  우리는 여건에 안 맞으면 줄이더라도 필요하다는 곳엔 팔아야지. 그럼 지금 원전 기술자들은 뭐해 먹고 살라는 거냐. 
그리고 원전 찬양하는 것들...그렇게 좋은거면 서울 강남 한적판에 원전 짓자. 한강에 원전 방류수 흐르게 하고. 
서울 한복판에 원전 짓자고 하면 난리 칠 것들이. 
어휴 미친 토왜들.",,,2021-05-22 13:55:45,2021-05-22 13:55:45
1579953,29089,박근혜 그리욕하더니 지들도 원전수출 황당스럽다,,,2021-05-22 13:55:50,2021-05-22 13:55:50
1579952,29089,중심이 없고 생각 자체가없다. 그냥 때에따라 내뱉는 말 같지도않은 쓰레기 정책들. 퇴임까지 아무것도 하지말고 임기나 끝내라.,,,2021-05-22 13:57:50,2021-05-22 13:57:50
1579951,29089,참 문재인 골 때리네 니네  나라에서는 워험하고  남의 나라에서는  안전하고  ㆍㆍ그럼  해외에 원전  건설 한다고 하자 ㆍㆍ바이어가  당신네  문재인 나라에서 원전 가동 중단 하고  ㆍ방사능 위험 때문에  원전 건설 안하겠다는는  우리나라는 괞찬소 ㆍ그러니 울  문나라는 토양이 척박하고 사계절인 나라에서는 온도 변화가 심해 조건이 맞지 않고 당신의 나라에서는  딱  맞는 조건 이기에  짓을수 있다고 하겠네 ㆍ차라리 화성에 원전 짓는다고 해라 ㆍ에그 똥개가 똥이나 쳐먹어라 왠 사료가 ㆍ ㆍ똥 똥 똥,,,2021-05-22 13:58:39,2021-05-22 13:58:39
1579950,29089,"기자씨, 우리 정부의 기조가 언제 미국에서 받이드려지던?",,,2021-05-22 13:58:54,2021-05-22 13:58:54
1579949,29089,"SMR 이 얼마나 기존 원전기술과 다른지는 모르겠다. 하지만 이율배반적인 발표라는데 동의한다.
원전 폐기에 힘을 실었던 만큼 이 발표에 대해 납득할만한 해명이 필요할 것이다.",,,2021-05-22 13:59:17,2021-05-22 13:59:17
1579948,29089,탈원전은 잘못된 정책이지. 탈 화석연료 에너지를 해야지,,,2021-05-22 13:59:28,2021-05-22 13:59:28
1579947,29089,탈원전 기조인데 원전을 사준다고?,,,2021-05-22 14:00:25,2021-05-22 14:00:25
1579946,29141,문 ;  북한 도와줘야.  북한에 유해많아. 북한 철도 놔줘야.  북한인민 백신 구해줘야. 북한 쌀줘야.  북한 포기 못해,,,2021-05-22 12:37:22,2021-05-22 12:37:22
1579945,29141,thank you for your service,,,2021-05-22 12:40:26,2021-05-22 12:40:26
1579944,29141,문재인 눈치 없게 북한 이야기 꺼내고 있을거같아,,,2021-05-22 12:42:22,2021-05-22 12:42:22
1579943,29141,잘하고 있네요. 우리의 대통령이 자랑스럽다,,,2021-05-22 12:54:37,2021-05-22 12:54:37
1579942,29141,특전사 출신 대통령의 위엄 💖,,,2021-05-22 12:55:28,2021-05-22 12:55:28
1579941,29141,대한민국6.25 기념일날 몇번왔냐.역대급 무능 쑈  개돼지 선동 최고아니냐,,,2021-05-22 13:02:46,2021-05-22 13:02:46
1579940,29141,"미군 철수라며,,,,!!!!! 성주 사드 철수하라며,,,!!!!",,,2021-05-22 13:19:06,2021-05-22 13:19:06
1579939,29141,"당신이 전장에서  싸운 이유가 자유 평화를 위해서 아닙니까  그런데 그자유와  평화를 만끽하면서 전장에서 전사한 많은 당신의 전우를 모욕하는자들 우두머리가 당신앞에 있습니다
허나 대한민국 국민은 알고있습니다  단지  한줌밖에 안되는  대깨문들은  모르지요  대령님  감사합니다  충성~~~",,,2021-05-22 13:22:26,2021-05-22 13:22:26
1579938,29141,뷔페식,,,2021-05-22 13:35:51,2021-05-22 13:35:51
1579937,29141,문죄앙 존나 하기 싫은데 바이든이 뒤에서 시퍼렇게 지켜보고있으니 울며겨자먹기로 인사하네 ㅋㅋ,,,2021-05-22 13:54:23,2021-05-22 13:54:23
1579936,29141,반미주의자 문씨 말과 행동이다른 기회주의자 거짓말 선동의 빨갱이,,,2021-05-22 13:58:03,2021-05-22 13:58:03
1579935,29140,닥  쳐,,,2021-05-22 12:23:05,2021-05-22 12:23:05
1579934,29140,이엔에프 언제가냐ㅡㅡ,,,2021-05-22 13:23:32,2021-05-22 13:23:32
1579933,29139,응 알트코인 단타 개꿀,,,2021-05-22 11:34:53,2021-05-22 11:34:53
1579932,29139,1달러가믄 불쌍해서 매수할게요,,,2021-05-22 11:36:33,2021-05-22 11:36:33
1579931,29139,일론이 비트코인 손절한 타이밍이 무섭도록 들어맞네... 중국 쪽에서 무슨 시그널을 받았나,,,2021-05-22 11:36:53,2021-05-22 11:36:53
1579930,29139,이제 끝낫다.올가을 미국중앙연방은행에서 미국코인발행하는순간 마포대교는 줄서서 점프해야됨,,,2021-05-22 11:39:08,2021-05-22 11:39:08
1579929,29139,사실상 GG,,,2021-05-22 11:43:47,2021-05-22 11:43:47
1579928,29139,지금 상승중인디여??,,,2021-05-22 11:46:40,2021-05-22 11:46:40
1579927,29139,폭락중인디,,,2021-05-22 11:50:47,2021-05-22 11:50:47
1579926,29139,쓰레기 화폐도 아닌 사기..,,,2021-05-22 11:52:18,2021-05-22 11:52:18
1579925,29139,작업다끝난거지 그동안 차명으로 신나게팔아제끼고,,,2021-05-22 11:53:08,2021-05-22 11:53:08
1579924,29139,도박하다보면... 좋은날도 있고 슬픈날도 있죠.,,,2021-05-22 11:53:13,2021-05-22 11:53:13
1579923,29139,빨리 지금 사라,,,2021-05-22 11:53:21,2021-05-22 11:53:21
1579922,29139,관리주체도 불명확한 화폐를 무슨 화폐라고 ㅉㅉ,,,2021-05-22 12:01:22,2021-05-22 12:01:22
1579921,29139,상승세 다,,,2021-05-22 12:01:38,2021-05-22 12:01:38
1579920,29139,"더떨어지면 사야지..,",,,2021-05-22 12:01:54,2021-05-22 12:01:54
1579919,29139,폰지 사기일뿐,,,2021-05-22 12:02:36,2021-05-22 12:02:36
1579918,29139,얼른 앞자리 3자 2자 1자로 내리막 가즈아~~~~,,,2021-05-22 12:07:17,2021-05-22 12:07:17
1579917,29139,"뿌리깊은 나무는 바람에 아니 휠세....
역쉬 내재가치없고. 맥락없는. 가상화폐는 바람에 절단나는 구나",,,2021-05-22 12:07:46,2021-05-22 12:07:46
1579916,29139,그냥 게임 아이템 거래하는 것처럼 생각하면 될 것 같은데. 어차피 그것도 실체가 없지만 가치는 계속 바뀌니까,,,2021-05-22 12:08:11,2021-05-22 12:08:11
1579915,29139,3달 횡보추세 타면 그때 저점 매수하길 추천드립니다. 책임은 안짐...,,,2021-05-22 12:11:28,2021-05-22 12:11:28
1579914,29139,아주 20-30대를 회생못하게 확실히 죽여놓네,,,2021-05-22 12:13:56,2021-05-22 12:13:56
1579913,29139,"코인뽕쟁들도  사라지고
  코인도  사라질 려나",,,2021-05-22 12:16:25,2021-05-22 12:16:25
1579912,29139,애초에 가상돈은 짱깨들 세탁ㄱ용이었지. 진핑이 세탁 끝냈다.,,,2021-05-22 12:18:31,2021-05-22 12:18:31
1579911,29139,"똥을 금고에 넣고서 황금이 있다고 팔았는데..
금고 좋다고. 블록  체인이라고.열어봐야 똥인데",,,2021-05-22 12:20:12,2021-05-22 12:20:12
1579910,29139,저는 가상 화폐를 안 해서 정말 다행이라고 생각합니다.,,,2021-05-22 12:24:30,2021-05-22 12:24:30
1579909,29139,꽁돈벌려다 잘됐다 이참에 도박끊고 성실히살으셈~,,,2021-05-22 12:25:23,2021-05-22 12:25:23
1579908,29139,"디지털화폐 가시화하기전에 가상화폐를 정리하고,가야겠지.",,,2021-05-22 12:26:22,2021-05-22 12:26:22
1579907,29139,상승 하락은 모르겠고 중국 저러는거 호재 아니냐...근데 중국은 저래놓고 뒤에서 사들이고 있을듯,,,2021-05-22 12:26:44,2021-05-22 12:26:44
1579906,29139,뭐든 중국이 손대면 초토화되는건 시간문제..,,,2021-05-22 12:28:30,2021-05-22 12:28:30
1579905,29139,중국이 하는거 반대로가는게 진리다,,,2021-05-22 12:32:44,2021-05-22 12:32:44
1579904,29139,먼 상관이야 어차피 코인쟁이들이 저능아들인줄 아나? 투자가 아니라 도박인 줄 다 알고 하는거여 1초만에 1억도 녹일 수도 있지만 10억 만들 수도 있어서 베팅 하는겨,,,2021-05-22 12:32:56,2021-05-22 12:32:56
1579903,29139,중국은 지금 채굴기 1도 단속 안한다는데 입으로만 단속하는모양새네 ㅜㅜ,,,2021-05-22 12:41:17,2021-05-22 12:41:17
1579902,29139,"주식이든 코인이든 도박이든 뭐든
자신의 소신으로 하는거다
조또 없는것들이 댓글로만 지랄 하는거다 ㅋㅋ",,,2021-05-22 12:45:41,2021-05-22 12:45:41
1579901,29139,"좋게말해 가상화폐지!.... 바다이야기보다 더한 ""도박""이야....",,,2021-05-22 12:46:06,2021-05-22 12:46:06
1579900,29139,중고나라에 채굴기 엄청 나오던데. 채굴채산성이없다는거임. 채굴기가 안팔리기 시작하면 부품으로 나옴. 비디오카드 머지않아 중고나라 쏟아질거다. 절대로 지금은 컴터 사지마라.,,,2021-05-22 12:55:47,2021-05-22 12:55:47
1579899,29139,만일 회계기준에 코인을 지불수단으로하는 거래는 인정하지 않토록  하면 끝이다,,,2021-05-22 13:01:50,2021-05-22 13:01:50
1579898,29139,비디오카드 가격좀 정상화 하자...비트코인아.,,,2021-05-22 13:02:27,2021-05-22 13:02:27
1579897,29139,짜장늠들 코인빨 먹힌거 알았으니 뭐든지 즈그덜 입맛으로 할려구 하겠군,,,2021-05-22 13:03:12,2021-05-22 13:03:12
1579896,29139,나는 73원에 도지샀다,,,2021-05-22 13:17:56,2021-05-22 13:17:56
1579895,29139,그건 잘했다.,,,2021-05-22 13:19:26,2021-05-22 13:19:26
1579894,29139,뭐 또 새로운 호구가 들어오겠지ㅋㅋ 세상에 코인 벼락부자가 많아 보이는 이유는?? 잃은 사람들은 침묵하거든,,,2021-05-22 13:20:00,2021-05-22 13:20:00
1579893,29139,"도박과 주식과 코인 하는 사람들 땄을 때만 얘기하니 세상천지에 돈번 사람 가득할거 같지만, 급락하니 귀신같이 아닥하는거 봐라 ㅋㅋ",,,2021-05-22 13:24:51,2021-05-22 13:24:51
1579892,29139,한강 무료개방중,,,2021-05-22 13:26:19,2021-05-22 13:26:19
1579891,29139,"그만해 폭탄 돌리기,,  마지막은 빵ㅜㅜ 휴지조각",,,2021-05-22 13:26:38,2021-05-22 13:26:38
1579890,29139,결국 짱개들 비자금 반출다했다는거지머 돈도빼돌리고 돈도벌고,,,2021-05-22 13:28:11,2021-05-22 13:28:11
1579889,29139,얼마 안떨어졌구만. 아직도 4800만원대다~,,,2021-05-22 13:28:22,2021-05-22 13:28:22
1579888,29139,짱꼴라가 채굴을 안하면 가치가 상승하는거지 뭔 급락이여ㅋㅋㅋㅋ 중국이 중국산 마우스를 더이상 생산 안하면 국내 마우스가격이 오르겠냐 내려가겠냐?,,,2021-05-22 13:30:06,2021-05-22 13:30:06
1579887,29139,그래도 중국은 정부가 머라하면  듣는 시늉은 한다잉ㅋㅋ,,,2021-05-22 13:30:21,2021-05-22 13:30:21
1579886,29139,코인 빨리 망해라~~~~,,,2021-05-22 13:30:39,2021-05-22 13:30:39
1579885,29139,난 1800만원대에서 샀는데 뭐가 떨어져??,,,2021-05-22 13:32:48,2021-05-22 13:32:48
1579884,29139,곳곳에서 떨어지는 쓰레기들 치울려면 골치아프겠다...,,,2021-05-22 13:32:51,2021-05-22 13:32:51
1579883,29139,"가상화폐 =가짜화폐
가상세계=가짜세계",,,2021-05-22 13:34:05,2021-05-22 13:34:05
1579882,29139,길게 보면.. 채굴 금지하면 가치는 더 상승하겠네,,,2021-05-22 13:34:11,2021-05-22 13:34:11
1579881,29139,한강에줄서라,,,2021-05-22 13:35:49,2021-05-22 13:35:49
1579880,29139,제발~~ 끝났으면 좋겠어요 지나고나서 보아요 내 선택이 옳은건 지 잘못됐건지 궁금하네요,,,2021-05-22 13:39:19,2021-05-22 13:39:19
1579879,29139,5천 넣었다가 지금 개쪽났다. 물을 타야겠죠?,,,2021-05-22 13:40:20,2021-05-22 13:40:20
1579878,29139,비트코인 이거 돈세탁용 아닌가 북한 비자금용,,,2021-05-22 13:41:19,2021-05-22 13:41:19
1579877,29139,"길거리 파이터들(젊은이들)..가상화폐 손절하고.....그 돈을 들고서..금융 UFC(외국인, 기관)선수들이 즐비한...주식시장으로 오라...그런 생각이 드는것은 뭐지?",,,2021-05-22 13:41:53,2021-05-22 13:41:53
1579876,29139,코인생산탈중국은좋은현상,,,2021-05-22 13:42:13,2021-05-22 13:42:13
1579875,29139,중국은 제재할만함안그래도 전기모자른 나라인데...가상화폐채굴이라니...말도안되지....ㅋㅋ,,,2021-05-22 13:42:55,2021-05-22 13:42:55
1579874,29139,심리게임,,,2021-05-22 13:43:14,2021-05-22 13:43:14
1579873,29139,"내가 지금 10만원짜리 온라인 지폐를 만들었어!!,  아마 10년 뒤에는 한국에서 정말로 돈처럼 쓸 수 있을거야!!
일단 1장당 5천원에 팔께 모두 사!! 내가 이럼 OOO이라 하겠지??  그런데 있잖아 지금 코인하는 니들이 이런걸 사고 있는거야. 정신차려!!",,,2021-05-22 13:44:16,2021-05-22 13:44:16
1579872,29139,내리는가 싶더니 다시 올르네 기관이나 큰손들이 매집하는듯,,,2021-05-22 13:44:16,2021-05-22 13:44:16
1579871,29139,채굴금지하면 가치가 더 오른다는건 그냥 희망회로 돌리는 바보같은 폭탄돌리기죠. 헛된 땅파기는 가치가 오르는게 아닌 바보짓입니다. 바보 인증하는거죠. 실체가 없는 바보짓에서 나오세요.,,,2021-05-22 13:45:07,2021-05-22 13:45:07
1579870,29139,불쌍한 중생들 나무관셈보살 ㅉ ㅉ,,,2021-05-22 13:45:19,2021-05-22 13:45:19
1579869,29139,"비트코인1만개로 피자2판밖베 못사요!
왜  없는것에 수천만원을 주는거지?
그것도 피자파는 사람이 받아야 두개살 수 있어요
ㅉㅉ",,,2021-05-22 13:46:22,2021-05-22 13:46:22
1579868,29139,2013년 뉴스라지...,,,2021-05-22 13:47:30,2021-05-22 13:47:30
1579867,29139,이것땜에 급락한게 아니라 계속 조정기였고 하락이 예견된것이었음. 이런 시기에 사야되요,,,2021-05-22 13:48:03,2021-05-22 13:48:03
1579866,29139,잘 몰라서 그러는데 중국이 채굴 안하면 가격 올라야 정상 아닌가?,,,2021-05-22 13:48:43,2021-05-22 13:48:43
1579865,29139,ㅋㅋ 잘됐네  알아서 될대로 돼라,,,2021-05-22 13:49:19,2021-05-22 13:49:19
1579864,29139,나락 가자~~~,,,2021-05-22 13:49:24,2021-05-22 13:49:24
1579863,29139,지금 현재 다시 원복중 ㅋㅋ,,,2021-05-22 13:49:40,2021-05-22 13:49:40
1579862,29139,말그대로 가상화폐다. 가상현실에서 나와라..,,,2021-05-22 13:51:33,2021-05-22 13:51:33
1579861,29139,친환경 코인에 투자하면 된다.ㅋㅋ트웰브쉽스 가즈아나나아아앙,,,2021-05-22 13:54:07,2021-05-22 13:54:07
1579860,29139,블록체인이 뭔지도 모르면서 코인이 어쩌고 저쩌고 도박이니 욕하지 마시길~~,,,2021-05-22 13:55:36,2021-05-22 13:55:36
1579859,29077,퍼주기 정치인에게는 무관용원칙 적용할란다.,,,2021-05-22 10:00:32,2021-05-22 10:00:32
1579858,29077,바른 소리를 하면 우르르 몰려와 개거품 물고 자지러지는 친일 매국노들 클라스~ ^-^ 댓글에 욕지거리가 있으면 틀림없다.,,,2021-05-22 10:00:46,2021-05-22 10:00:46
1579857,29077,"세균그럴때 지지율은 올라간다
계속 세균아 그래주라",,,2021-05-22 10:00:48,2021-05-22 10:00:48
1579856,29077,문로남불,,,2021-05-22 10:00:55,2021-05-22 10:00:55
1579855,29077,참...이름답게 세균 이네...인생 말년에 추잡하다...,,,2021-05-22 10:01:01,2021-05-22 10:01:01
1579854,29077,정세균은 현정권의 몸통. 부동산 정책 실패 아주 송곳같이 날카로워 지지자 찔러.,,,2021-05-22 10:01:02,2021-05-22 10:01:02
1579853,29077,너는 불공정 내로남불 오다리 문재안정신의 행동대원들이지.,,,2021-05-22 10:01:42,2021-05-22 10:01:42
1579852,29077,"거지백수 일베들 평생댓글이나 달다가 거지같이 빌어먹고 벼락를맞아 뒈지던지 지옥으로 떨어지던지 선택잘해 잘가거라, 꼭그리 될것이야.",,,2021-05-22 10:02:19,2021-05-22 10:02:19
1579851,29077,세균덩어리....,,,2021-05-22 10:02:23,2021-05-22 10:02:23
1579850,29077,처가비리겠지ㅋㅋㅋ너넨조국한테왜그리따뜻하냐ㅋㅋ,,,2021-05-22 10:02:35,2021-05-22 10:02:35
1579849,29077,"정세균 선생, 입은 삐뚤어졌어도 말은  똑바로 하셔야죠. 권력형 비리 조사하던 윤석열을 내친 게 누군데.",,,2021-05-22 10:02:37,2021-05-22 10:02:37
1579848,29077,세균 덩어리,,,2021-05-22 10:02:38,2021-05-22 10:02:38
1579847,29077,개혁대상1호 ㆍ빨리 처 장모 수사 밝혀라ㆍ,,,2021-05-22 10:02:41,2021-05-22 10:02:41
1579846,29077,한동훈폰. 비밀번호만알아내면끝나는데 방법없는가? 직접물어볼수도없고..,,,2021-05-22 10:02:58,2021-05-22 10:02:58
1579845,29077,얼마만에 듣는 올바른 소리냐. 짜장 니가 몸통이래,,,2021-05-22 10:02:59,2021-05-22 10:02:59
1579844,29077,세균이득실득실,,,2021-05-22 10:03:01,2021-05-22 10:03:01
1579843,29077,지들이 임명해놓고 쌉소리 오지네 진짜,,,2021-05-22 10:03:09,2021-05-22 10:03:09
1579842,29077,이나라 대통령을 하겠다는자가 수준하고는,,,2021-05-22 10:03:10,2021-05-22 10:03:10
1579841,29077,"누구세요?
존재감 없으신 이분...
이제 더더욱 모르겠네요",,,2021-05-22 10:03:13,2021-05-22 10:03:13
1579840,29077,"정씨, 저 이중인격자 이제 본색을 드러내는구나.",,,2021-05-22 10:03:14,2021-05-22 10:03:14
1579839,29077,"이제 충청도 표는, 다 날라갔으니, 희망이 없어....",,,2021-05-22 10:03:14,2021-05-22 10:03:14
1579838,29077,세균은가라,,,2021-05-22 10:03:15,2021-05-22 10:03:15
1579837,29077,등에 뭐가 있는지 모르니,,,2021-05-22 10:03:15,2021-05-22 10:03:15
1579836,29077,정세균이나 문재인이나 도찐개찐,,,2021-05-22 10:03:22,2021-05-22 10:03:22
1579835,29077,머리가 좋은척 하지 말아라 돌대가리들이 공무원 하는것이다 공무원 했다고 대통령 넘보냐?,,,2021-05-22 10:03:22,2021-05-22 10:03:22
1579834,29077,개이버 보수골통들 정세균의 물음에 대답은 못하고 욕만 주구장창 깨질 대가리도 없는 뇌 우동사리들,,,2021-05-22 10:03:26,2021-05-22 10:03:26
1579833,29077,도데체 공소장을 기자들에게 전달한 겁대가리 없는 검사가 누군지 궁금하다,,,2021-05-22 10:03:32,2021-05-22 10:03:32
1579832,29077,알고보니 입으로만 정의를 짖어댄 검새중 개검새였지?,,,2021-05-22 10:03:42,2021-05-22 10:03:42
1579831,29077,"윤석열의 검찰몸통이면 그의머리는 문재인 그놈도 솜사탕처럼 달콤한지 서균아 답해라...
아니면 부엉이바위로 가서 무현이, 원순이, 희찬이 만나든지",,,2021-05-22 10:03:48,2021-05-22 10:03:48
1579830,29077,세균이 떠드는 소리는 일고의 가치도 없다고 봄.,,,2021-05-22 10:04:06,2021-05-22 10:04:06
1579829,29077,세균이당신은  그자리깜도아냐.헛소리집어치고 문씨따까리나해먹어.3부요인이그자리탐나순위밀린총리하냐.드럽고역겨운인생일뿐그대는.윤총장입에담을자격없다.전라도인데읍서,,,2021-05-22 10:04:07,2021-05-22 10:04:07
1579828,29077,손님이 없어서 편하시겠다는말 잊혀지지가않는다 그냥 기본인성부터 탈락이다,,,2021-05-22 10:04:08,2021-05-22 10:04:08
1579827,29077,정 전총리 말이 확실히 맞다.  윤 뭐라는 자는 언론의 현혹에 우쭐해서 대통령까지 넘보는 희한한 자가 맞다.,,,2021-05-22 10:04:11,2021-05-22 10:04:11
1579826,29077,네거티브 안 먹히는거는 이미 생태탕 페라가모구두에서 답나왔는데 정신 못 차렸네 ㅋㅋ 그렇게 네거티브 하고 싶으면 드루킹 다시 꺼내서 바둑이랑 같이 킹크랩 돌리시던지 ㅋㅋ,,,2021-05-22 10:04:15,2021-05-22 10:04:15
1579825,29077,윤석열이 검찰개혁 방해의 몸통이라면 문재인과 민주당 놈들은 일반 서민들 집도 못사게 만든 부동산 참사의 몸통들이다 이놈들아...몸통놀이는 이제 그만하고 좀 제대로 된 정치를 해라...국민들을 위한..,,,2021-05-22 10:04:17,2021-05-22 10:04:17
1579824,29077,윤석열이 출마한다고 동네개도 짖겠네.장모부터 사형시키고오라고,,,2021-05-22 10:04:31,2021-05-22 10:04:31
1579823,29077,도와줘요 호빵맨~,,,2021-05-22 10:04:36,2021-05-22 10:04:36
1579822,29077,"당신은 코로나 방역의 몸통  
국민들은  가두고  많은 자영업자를 죽였지",,,2021-05-22 10:04:41,2021-05-22 10:04:41
1579821,29077,실망이네요 다른줄알았는데 무능한대통령 닮고싶은가봐,,,2021-05-22 10:04:44,2021-05-22 10:04:44
1579820,29077,김부겸이 너보단 훨낳네 공무원 불법 특공도 조사하고.. 넌 뭐했냐? 후임총리도 임명되기전에 공석으로두고 대권에 눈이멀어 뛰처나온것밖에 딱히한게?????,,,2021-05-22 10:05:09,2021-05-22 10:05:09
1579819,29077,어이가 없다😡,,,2021-05-22 10:05:18,2021-05-22 10:05:18
1579818,29077,헌정 최초로 국회의장했다가 대통령 보좌하는 국무총리로 직행. 스스로 입법부 권위를 행정부 밑으로 깎아내린 인간.. 인자한척 가식떨지만 속으론 자기 밥그릇밖에 챙길줄 모르는 인간임. 나도 전북 사람이지만 지역 이기주의를 넘어야 호남이 발전하는거야. 언제까지 지들 세상에 갇혀살건지 ... 그 시발점은 윤석열이다. 윤석열이 대통령이 되어야 나라가 바로 선다,,,2021-05-22 10:05:26,2021-05-22 10:05:26
1579817,29077,윤총장이 대단하긴한모양이다 말도 안되는개소리로 이놈저놈다뜯네,,,2021-05-22 10:05:34,2021-05-22 10:05:34
1579816,29077,요즘 코로나도 짜증나는데 세균까지 짜증나게하네 쓰팔,,,2021-05-22 10:06:44,2021-05-22 10:06:44
1579815,29077,헛소리 ! 과연 국민들이 자네(세균)의 말을 귀담아 들을까? 떠들수록 석렬이의 지지도는 상승하지~~.,,,2021-05-22 10:06:48,2021-05-22 10:06:48
1579814,29077,조국가족처럼 석열이 가족도 수사하라,,,2021-05-22 10:06:50,2021-05-22 10:06:50
1579813,29077,정씨. 차라리 해찬옹에게 엎드려.,,,2021-05-22 10:06:51,2021-05-22 10:06:51
1579812,29077,세균아 더 때려라 때릴수록 윤총장의 지지율은 올라간다~,,,2021-05-22 10:07:02,2021-05-22 10:07:02
1579811,29077,세균아 그말은 조구기한테  해야 맞는것같다,,,2021-05-22 10:07:03,2021-05-22 10:07:03
1579810,29077,아무리 설쳐도 지지율 5%는 못 넘는다 인간아...,,,2021-05-22 10:07:14,2021-05-22 10:07:14
1579809,29077,뭐래  국무총리하면서 하나라도 잘한거 있음 이야기해봐 백신 부동산 실업문제 국가부채 ㅋㅋㅋ 쪽팔리지도 않나 정치하겠다고 ?,,,2021-05-22 10:07:14,2021-05-22 10:07:14
1579808,29077,하나같이 억까더만 돌아버린거냐 좀스러운 세균아ㅋㅋ 요즘 대통령 후보군에서도 완전히 빠졌더라?,,,2021-05-22 10:07:39,2021-05-22 10:07:39
1579807,29077,세균아 넌 짜바리도 안돼,,,2021-05-22 10:07:41,2021-05-22 10:07:41
